Image_Path,Label,Split
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy01915.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy01918.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy01929.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy01933.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy01934.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy01935.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy01944.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy01959.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy01962.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy01972.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy01973.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy01994.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy01999.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02025.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02026.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02036.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02039.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02044.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02077.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02081.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02084.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02087.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02091.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02097.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02098.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02108.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02114.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02125.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02145.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02161.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02179.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02185.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02196.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02197.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02200.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02207.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02219.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02228.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02236.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02819.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02843.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02847.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02861.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02868.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02874.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02880.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02896.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02898.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02915.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02919.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02928.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02949.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02953.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02959.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02965.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02969.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02990.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02994.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy02996.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy03005.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy03006.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy03010.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy03023.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy03024.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy03025.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy03027.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy03031.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy03043.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy04213.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy04214.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy04378.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy04383.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy04384.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy04387.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy04395.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy05303.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy05308.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy05311.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy06431.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy06434.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_easy06448.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hard00189.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hard00195.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hard00198.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hard00270.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hard00782.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden00032.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden00156.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden00247.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden00283.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden00289.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden00353.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden00528.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden00533.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden00540.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden00552.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden00668.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden00749.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden00816.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden00880.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01010.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01089.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01116.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01124.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01157.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01223.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01292.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01303.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01354.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01379.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01516.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01536.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01569.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01606.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01622.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01663.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01832.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden01908.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden02015.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden02055.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden02077.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden02151.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden02220.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden02432.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden02488.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden02522.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden02555.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden02563.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden02576.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden02590.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden02622.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden02632.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden02673.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden03058.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden03103.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden03145.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden03183.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden03226.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden03352.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden03631.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden03648.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden03660.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden03702.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden03720.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden03752.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden03969.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden04019.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden04064.jpg,Wrench,train
C:\Users\midof\OneDrive\Desktop\INeuron\CNN\PidRayDataset\SPXray\SPXray\Dataset\SPXray_classification_single_class_train\Wrench\PID_xray_hidden04122.jpg,Wrench,train
